gene	mean_case_log1p_cpm	mean_control_log1p_cpm	delta_case_minus_control	welch_t	welch_p	donor_variance	abs_delta
ARSE	0.0007739961	0.011572454	-0.010798458	-2.0558584	0.06862417	0.00013161825	0.010798458
TREX2	0.09218137	0.10296975	-0.010788381	-0.5279106	0.6063752	0.0019934983	0.010788381
IFT22	1.6646605	1.6754487	-0.010788202	-0.27178767	0.78817904	0.012403115	0.010788202
AL121601.1	0.6833373	0.6941196	-0.010782301	-0.20108736	0.8429443	0.01608941	0.010782301
TRAV34	0.15706208	0.1462805	0.010781586	0.38960624	0.70065624	0.0049024574	0.010781586
AC087627.1	0.012663821	0.0018825915	0.0107812295	2.5069814	0.020471783	0.0001848906	0.0107812295
AC079193.2	0.16301379	0.17379393	-0.010780141	-0.28415483	0.78036505	0.007163594	0.010780141
LINC00485	0.008773597	0.019551052	-0.010777455	-1.7892658	0.09159981	0.00022636559	0.010777455
TACSTD2	0.03086715	0.041643925	-0.010776775	-0.39718986	0.69554555	0.0044094813	0.010776775
PCF11	4.2485514	4.237775	0.01077652	0.1538593	0.87978464	0.024953486	0.01077652
IMPA2	1.1748906	1.1641164	0.010774255	0.10233997	0.9194834	0.068089984	0.010774255
GRK5	2.7060554	2.695282	0.01077342	0.15995121	0.87426996	0.03461849	0.01077342
FCRLA	0.050571702	0.061342925	-0.010771222	-0.3115538	0.7589396	0.0068314336	0.010771222
LINC-ROR	0.026763134	0.037532967	-0.010769833	-1.1991946	0.24882618	0.00044293713	0.010769833
ENTPD3	0.019427486	0.030190393	-0.010762908	-1.9031211	0.07072837	0.00022945367	0.010762908
KC877392.1	0.031370915	0.042130046	-0.01075913	-0.5508633	0.5920847	0.0016968328	0.01075913
SEPTIN4	0.2105099	0.1997538	0.01075609	0.22996043	0.8207488	0.012345929	0.01075609
AC026412.3	0.043272473	0.032517213	0.01075526	0.9002672	0.3798606	0.0008383244	0.01075526
DNAJC5B	0.08111953	0.070364356	0.010755174	0.8604421	0.39844376	0.0010799253	0.010755174
NEURL1	1.0989561	1.0882057	0.010750413	0.13645177	0.89277536	0.038596895	0.010750413
SMYD3-IT1	0.15543014	0.16617961	-0.010749474	-0.2852622	0.7788521	0.007868823	0.010749474
SYDE1	0.063634194	0.07438352	-0.010749325	-0.35884547	0.7244277	0.0047654067	0.010749325
AC103957.2	0.0749991	0.06425013	0.010748975	0.7066513	0.48862714	0.001359091	0.010748975
CYP1B1	0.10503483	0.094285905	0.010748923	0.15232123	0.88073903	0.027238177	0.010748923
AHRR	0.045410346	0.03466192	0.010748427	0.98785174	0.3331324	0.0009237566	0.010748427
AC104129.1	0.10270574	0.09195836	0.010747381	0.43107963	0.6713822	0.0036165663	0.010747381
AC005154.4	0.008687391	0.019434083	-0.010746692	-1.0145768	0.3286623	0.0005561214	0.010746692
RASGRP2	4.727935	4.7386804	-0.010745525	-0.16790569	0.8683969	0.02432608	0.010745525
NR2C2	2.6686568	2.6579115	0.010745287	0.13785332	0.89170104	0.03739815	0.010745287
AC018410.1	0.14142174	0.13068542	0.010736316	0.33338702	0.74294555	0.0056959162	0.010736316
AC005165.1	0.10777914	0.09704465	0.010734491	0.28610152	0.7775847	0.011878278	0.010734491
RHOV	0.05539417	0.044666722	0.0107274465	0.62280023	0.5392988	0.0021737125	0.0107274465
Z98745.1	0.024330474	0.013603887	0.010726588	1.3629346	0.18620887	0.00044245215	0.010726588
SPDYE9P	0.090492815	0.07977126	0.010721557	0.28236145	0.7826911	0.0062527703	0.010721557
AC022137.4	1.7311969	1.7419178	-0.010720968	-0.030730078	0.975875	0.6347357	0.010720968
AC092803.1	0.7865834	0.77586377	0.010719657	0.067648016	0.94685674	0.13761398	0.010719657
RGS7	0.0107165	0.0	0.0107165	1.6733547	0.11497785	0.00042200144	0.0107165
CCNT2	3.406984	3.4176998	-0.010715723	-0.17276964	0.8643712	0.025509141	0.010715723
AC007391.1	0.013827263	0.0031131317	0.010714131	2.690261	0.013000556	0.00015325885	0.010714131
DLG5-AS1	0.01941871	0.0087150205	0.01070369	1.5420047	0.1364829	0.00040456164	0.01070369
AC036103.1	0.053263605	0.04256172	0.010701884	1.0591884	0.30078825	0.0007000512	0.010701884
AC007671.1	0.026915967	0.016216036	0.0106999315	0.96237105	0.34766516	0.0011100053	0.0106999315
KIF25	0.00385539	0.014551781	-0.010696391	-1.6175728	0.13525623	0.00020603837	0.010696391
AL590822.3	0.1592978	0.14860353	0.010694265	0.1440905	0.8873234	0.02832877	0.010694265
AC034111.2	0.041454814	0.052145284	-0.010690469	-0.8259972	0.41787323	0.0010937869	0.010690469
LINC02723	0.024478326	0.013789344	0.010688982	1.232956	0.2296705	0.0005569816	0.010688982
AC084018.4	0.023745563	0.013057251	0.010688311	1.5351449	0.13794003	0.00039753504	0.010688311
AC138904.1	0.15748827	0.16816911	-0.010680839	-0.41985047	0.67942333	0.003763012	0.010680839
ITGB5	0.064432375	0.053755768	0.0106766075	0.63578767	0.53094286	0.0020644509	0.0106766075
AC092079.2	0.023881994	0.013208483	0.010673511	1.3874305	0.1780755	0.00046904868	0.010673511
LINC01967	0.10503066	0.11570357	-0.010672905	-0.7051259	0.48755923	0.0017632366	0.010672905
AC005225.3	0.03646153	0.025788954	0.010672575	1.0885919	0.28765354	0.00067360257	0.010672575
MORC4	2.1663754	2.177048	-0.010672569	-0.18325932	0.85708994	0.017154073	0.010672569
USHBP1	0.1359314	0.14660291	-0.010671511	-0.4279745	0.67459095	0.003249428	0.010671511
KCNK17	0.0057599423	0.016423112	-0.010663169	-0.8777071	0.39863274	0.000652273	0.010663169
AC012645.4	0.29769486	0.30835527	-0.01066041	-0.21646816	0.83106565	0.013757471	0.01066041
CCL23	0.014576044	0.0039161546	0.010659889	1.4253069	0.17011099	0.000520179	0.010659889
SPTLC3	0.31992334	0.30926454	0.010658801	0.21915439	0.828505	0.01918359	0.010658801
AC084871.2	0.0014375051	0.012094597	-0.010657093	-1.2752755	0.23235452	0.00029175897	0.010657093
TRIM29	0.0014375051	0.012094597	-0.010657093	-1.2752755	0.23235452	0.00029175897	0.010657093
AC079949.2	0.024626855	0.03527949	-0.010652635	-0.666099	0.51409775	0.0014487737	0.010652635
RDH14	3.2992213	3.2885711	0.010650158	0.27861035	0.7834449	0.008789475	0.010650158
AL445645.1	0.07384458	0.06319459	0.010649994	0.625445	0.5384925	0.0018266267	0.010649994
LINC02664	0.036829304	0.026179355	0.010649949	0.9535334	0.34984952	0.0009264549	0.010649949
AC027702.1	0.54026544	0.55091363	-0.010648191	-0.25029483	0.80451214	0.012785881	0.010648191
PKD1L1	0.08812676	0.09877182	-0.010645054	-0.45446846	0.6562289	0.0027684884	0.010645054
AC008537.2	0.019361103	0.030005366	-0.010644263	-1.289604	0.21652375	0.0003774269	0.010644263
AC021851.2	0.12805773	0.13869634	-0.0106386095	-0.27520674	0.7871188	0.007408164	0.0106386095
AL353709.1	0.043715954	0.05435265	-0.010636695	-0.61665934	0.547291	0.0014901769	0.010636695
AL355999.1	0.68234813	0.6929813	-0.010633171	-0.07761359	0.93914074	0.0969043	0.010633171
AC011337.1	0.20117612	0.21180871	-0.010632589	-0.38738516	0.7023041	0.004795503	0.010632589
AL355073.2	0.26263142	0.27326122	-0.010629803	-0.22365244	0.8257466	0.012277248	0.010629803
AC097375.4	0.005155047	0.015784036	-0.010628989	-1.2383412	0.24200831	0.00033123235	0.010628989
ATP12A	0.02758157	0.01695544	0.01062613	1.1424394	0.26636446	0.00056191225	0.01062613
AC025887.2	0.06611903	0.076743804	-0.010624774	-0.7552144	0.4602629	0.0011257831	0.010624774
AC113146.1	0.010624418	0.0	0.010624418	1.9522023	0.069837965	0.0003121214	0.010624418
AC090541.1	0.008480971	0.019105379	-0.010624408	-1.7602823	0.09176051	0.0002714457	0.010624408
AC073896.5	0.068082556	0.05746019	0.010622367	0.5465799	0.5906096	0.0023394006	0.010622367
LINC00840	0.017662965	0.007048835	0.01061413	1.8736013	0.07391993	0.00024126268	0.01061413
PRMT7	2.6990843	2.6884704	0.010613918	0.13578409	0.8936512	0.03277918	0.010613918
AC022784.2	0.0051811063	0.015792148	-0.010611042	-2.0441146	0.064831935	0.00014321758	0.010611042
AC027763.2	0.01829758	0.028907767	-0.010610187	-1.1969223	0.25154167	0.00040849042	0.010610187
AL928921.2	0.0014868956	0.012094597	-0.010607702	-1.2680545	0.2346959	0.00029288707	0.010607702
AC007036.3	0.040905647	0.030301165	0.010604482	0.64538217	0.53082025	0.0012282216	0.010604482
LINC02284	0.09421642	0.083612025	0.010604396	0.44526318	0.66093826	0.0034473669	0.010604396
WDR6	3.2667837	3.277388	-0.010604382	-0.15057756	0.8820278	0.02773062	0.010604382
CD1B	0.009966057	0.020567628	-0.010601571	-0.6999328	0.49693894	0.0010668401	0.010601571
SNX7	0.13867262	0.12807295	0.010599673	0.13497226	0.89476144	0.028356623	0.010599673
AC084335.1	0.026168909	0.015577326	0.010591583	1.2087317	0.24015717	0.00050878007	0.010591583
POMC	2.4328113	2.443397	-0.010585785	-0.077161	0.93917227	0.125145	0.010585785
BRD3OS	1.8157837	1.8052078	0.010575891	0.16384733	0.87218696	0.020454632	0.010575891
CCDC14	3.1191444	3.1297174	-0.01057291	-0.12149919	0.90462685	0.043271944	0.01057291
HHIPL1	0.008464732	0.01903137	-0.010566638	-1.0096009	0.33568138	0.00046755525	0.010566638
AL022238.2	1.0355515	1.0249866	0.010564923	0.079035275	0.9379307	0.09785298	0.010564923
AC107032.2	0.0683562	0.07891831	-0.010562107	-0.5438358	0.5927098	0.0022754786	0.010562107
AC007540.1	0.009133696	0.019691762	-0.010558066	-1.8553505	0.07821806	0.00022449103	0.010558066
AL133485.1	0.019135958	0.008578312	0.010557646	0.71187514	0.4848347	0.0019371944	0.010557646
AL139260.3	0.0	0.010557566	-0.010557566	-1.0	0.34343648	0.00042870076	0.010557566
AC084024.3	0.023717783	0.0131620485	0.010555735	1.3404043	0.19347338	0.00043728316	0.010555735
SEMA7A	0.14731228	0.15786316	-0.0105508715	-0.31495792	0.7575139	0.0054671397	0.0105508715
RGMA	0.16201968	0.17256933	-0.01054965	-0.24878128	0.80662555	0.009675737	0.01054965
LINC02389	0.01054316	0.0	0.01054316	2.9367986	0.010203468	0.00015108903	0.01054316
AC002074.1	0.012416074	0.0018825915	0.010533483	1.420517	0.17353514	0.00053391117	0.010533483
Z92544.2	0.13678013	0.1262474	0.010532722	0.31490338	0.756508	0.0063202833	0.010532722
AC026150.3	0.20252305	0.2130528	-0.010529742	-0.38818455	0.70137864	0.0051130564	0.010529742
ACRV1	0.015192373	0.004664426	0.010527946	1.9398094	0.06595854	0.00027618138	0.010527946
GPC5	0.0078871185	0.018412175	-0.010525056	-1.6216108	0.1323347	0.00020761965	0.010525056
NCAM2	0.0077040996	0.01822051	-0.010516411	-1.540864	0.14390177	0.00026668445	0.010516411
ATP1B3-AS1	0.09205786	0.102568135	-0.010510273	-0.5578775	0.5821346	0.0025453153	0.010510273
AC004584.3	0.225418	0.21490793	0.010510072	0.16675694	0.8697447	0.020525182	0.010510072
CPSF6	3.6600566	3.6495514	0.010505199	0.17426123	0.8638024	0.019502709	0.010505199
AC010719.1	0.03894815	0.02844505	0.010503098	0.873943	0.39300194	0.0008763936	0.010503098
RBFOX1	0.011211777	0.02171451	-0.010502733	-1.5921776	0.13683756	0.00022303399	0.010502733
AP002954.2	0.06524563	0.054743595	0.010502033	0.4935532	0.6291553	0.002264641	0.010502033
AP002748.6	0.107761495	0.09726051	0.010500982	0.40497586	0.6904366	0.003763467	0.010500982
PXDNL	0.020324258	0.030818403	-0.010494145	-1.3275993	0.20045125	0.00038752673	0.010494145
AL138694.1	0.1313116	0.12081826	0.010493338	0.3797342	0.7089196	0.0041775713	0.010493338
IL19	0.21467417	0.20418978	0.010484397	0.21114895	0.8349932	0.014578821	0.010484397
OR4F17	0.013689652	0.024172202	-0.01048255	-1.2271447	0.24253908	0.0003585421	0.01048255
AC022784.6	0.007068915	0.01755112	-0.010482205	-1.4855628	0.16539843	0.00023620472	0.010482205
AP000424.2	0.019973034	0.009494344	0.01047869	1.9236735	0.06694781	0.00026455763	0.01047869
CALML3	0.008589126	0.019066965	-0.010477839	-0.7179082	0.4854373	0.0010274162	0.010477839
ZNF418	0.5874698	0.57699406	0.010475755	0.13308813	0.8952334	0.045369864	0.010475755
AC011509.1	0.0025938572	0.013069418	-0.010475561	-1.3029723	0.22303036	0.0002717503	0.010475561
AC103957.1	0.01641624	0.0059406944	0.010475546	1.8263062	0.08083981	0.0002484375	0.010475546
AL356488.2	0.6449901	0.634518	0.010472059	0.16462095	0.87077224	0.025863517	0.010472059
AL136131.3	0.010472043	0.0	0.010472043	2.9371765	0.010195635	0.00014902622	0.010472043
AL035420.3	0.016061876	0.026533443	-0.0104715675	-1.3219849	0.20606798	0.0003461347	0.0104715675
TMEM132A	0.025016956	0.014545605	0.010471351	1.5259069	0.14063415	0.00034546817	0.010471351
AC010536.3	0.049867027	0.06033813	-0.010471102	-0.6116357	0.5507866	0.0014436622	0.010471102
MCPH1-AS1	0.7010954	0.6906258	0.010469615	0.099540316	0.9218229	0.062335033	0.010469615
SMOC1	0.015529375	0.005063246	0.010466129	0.9576347	0.35044083	0.0010887716	0.010466129
AC089998.4	0.027486742	0.037952416	-0.010465674	-1.1868094	0.25361368	0.00042544267	0.010465674
AC020900.1	0.09464797	0.08418463	0.010463335	0.47625506	0.6394769	0.0028077685	0.010463335
ADAMDEC1	0.0104609905	0.0	0.0104609905	1.2436194	0.23272559	0.0007062062	0.0104609905
OR2AK2	0.02945017	0.03990915	-0.01045898	-0.7162534	0.48208964	0.0013197438	0.01045898
AC002070.1	0.02035015	0.030808862	-0.010458712	-1.1877344	0.24838303	0.00050704274	0.010458712
VPS50	2.5627384	2.5522816	0.0104568	0.16710947	0.8686894	0.02809087	0.0104568
CLDN19	0.043505356	0.033050492	0.010454863	0.68325704	0.5050188	0.0012103829	0.010454863
RMDN2-AS1	0.016264057	0.026717022	-0.010452965	-0.95822537	0.35286593	0.00064042053	0.010452965
NXPH4	0.08046749	0.09091874	-0.01045125	-0.40031815	0.6928961	0.004341771	0.01045125
AP000229.1	0.013794619	0.024242278	-0.0104476595	-1.5011829	0.15390041	0.0002750592	0.0104476595
AC027682.5	0.005488621	0.015934996	-0.010446375	-1.9725404	0.07239365	0.00015032908	0.010446375
AC109597.1	0.014936119	0.004491417	0.010444703	2.1523216	0.042690072	0.0002214666	0.010444703
ENO2	2.463396	2.4529538	0.010442257	0.08542617	0.93285537	0.08534457	0.010442257
THORLNC	0.24687345	0.25731307	-0.010439619	-0.16178393	0.8738623	0.020015562	0.010439619
MEF2C-AS1	0.024226682	0.013787873	0.010438809	1.0030051	0.32689777	0.0009246799	0.010438809
ZNHIT6	3.6484187	3.6379828	0.01043582	0.16805784	0.8685576	0.020954506	0.01043582
AC079385.2	0.07205875	0.08249186	-0.010433108	-0.673421	0.50984937	0.0013336081	0.010433108
PDGFRB	0.033079345	0.022647312	0.010432033	0.60314727	0.55250967	0.002469249	0.010432033
DUSP3	1.2551686	1.2447379	0.010430694	0.14623153	0.8850444	0.033522055	0.010430694
CASC4	3.505362	3.5157921	-0.010430098	-0.23786719	0.81416905	0.012551784	0.010430098
WEE2	0.0352896	0.024860185	0.010429416	1.070358	0.2951306	0.00071105367	0.010429416
ZBED5	3.3028698	3.2924411	0.010428667	0.11326277	0.9111539	0.046435844	0.010428667
CYREN	2.5427098	2.5322857	0.010424137	0.23262835	0.8180495	0.014099463	0.010424137
CIDEC	0.022869416	0.012445787	0.010423629	1.5057422	0.14800024	0.00031393647	0.010423629
AL356608.3	0.06854257	0.058127053	0.010415517	0.5371877	0.5985747	0.0020105576	0.010415517
NUTM2A	0.032829545	0.022416411	0.0104131345	1.3103336	0.20416494	0.00042293797	0.0104131345
AL136382.1	0.008364977	0.018776657	-0.01041168	-0.65988785	0.52052927	0.0012118132	0.01041168
AL592211.2	0.28175223	0.27134234	0.010409892	0.17970388	0.859513	0.018418776	0.010409892
AC010326.3	0.26422182	0.25381643	0.010405391	0.15403219	0.87972915	0.022700336	0.010405391
AL133260.2	0.025169257	0.03557306	-0.0104038045	-0.90547055	0.3801014	0.0006842791	0.0104038045
AC005920.2	0.019994926	0.0095946845	0.010400241	2.150949	0.04180952	0.00020305069	0.010400241
C16orf89	0.0035876164	0.013987574	-0.010399957	-1.7399616	0.11116655	0.00017110459	0.010399957
TRBV25-1	0.110520475	0.100125656	0.010394819	0.36970314	0.71605533	0.0044283434	0.010394819
PDRG1	2.6385593	2.6489508	-0.010391474	-0.1539881	0.8789885	0.030151073	0.010391474
IDH3B	3.789875	3.7794862	0.010388851	0.2025709	0.84130263	0.017285818	0.010388851
AC010503.4	0.474486	0.4641026	0.010383397	0.18580121	0.8552159	0.015489792	0.010383397
AP005900.1	0.025406033	0.015025118	0.010380914	1.209698	0.2385467	0.0006059458	0.010380914
AC090092.1	0.0153110325	0.004933863	0.01037717	0.8930187	0.38213232	0.0011767563	0.01037717
SETD2	3.8676724	3.857296	0.010376453	0.106103025	0.91648436	0.06084674	0.010376453
AC021351.1	0.015439661	0.0258121	-0.010372439	-1.612701	0.12413784	0.0002616904	0.010372439
AC015853.1	0.024352232	0.034720093	-0.010367861	-1.3011935	0.20637254	0.0004451125	0.010367861
AC016717.2	0.016950019	0.0065823845	0.010367634	1.5149275	0.1430513	0.00038761314	0.010367634
AL161893.1	0.009464974	0.01982756	-0.010362586	-1.1275585	0.2784793	0.00043963062	0.010362586
AC135279.3	0.015295798	0.004933863	0.010361935	0.8670852	0.39599714	0.001251346	0.010361935
AC134772.1	0.17150381	0.18186429	-0.010360479	-0.5552023	0.5839937	0.0024446845	0.010360479
AC084116.3	0.023798501	0.013448189	0.010350312	1.1397007	0.2677643	0.0007369359	0.010350312
MXRA8	0.33679324	0.32644403	0.010349214	0.13565536	0.8932697	0.03943777	0.010349214
ASTL	0.04547382	0.035129342	0.010344479	0.5392996	0.5959885	0.0021729395	0.010344479
DPF1	0.054006122	0.043664437	0.010341685	0.8735586	0.39557394	0.0007587928	0.010341685
SEC61A2	1.7907702	1.7804317	0.010338426	0.12193111	0.9045512	0.036974132	0.010338426
FAM71F2	0.6840931	0.6737553	0.01033783	0.13064702	0.89735025	0.03809262	0.01033783
PDC	0.04355418	0.033220515	0.010333665	0.71920484	0.4789681	0.0015648578	0.010333665
AL121581.2	0.0073595014	0.017692292	-0.010332791	-1.045971	0.319299	0.0004191109	0.010332791
AC016722.1	0.021580704	0.03191239	-0.010331687	-1.2234466	0.23552339	0.00045500314	0.010331687
SHISA9	0.036970265	0.047301564	-0.010331299	-0.9909965	0.3401957	0.000527267	0.010331299
TEX11	0.01282816	0.002497357	0.010330803	1.9325657	0.066433035	0.00026317858	0.010330803
DDTL	0.5287778	0.5391065	-0.01032871	-0.091984645	0.92761266	0.07701729	0.01032871
AL110114.1	0.54022706	0.5298999	0.01032716	0.09627413	0.92448515	0.061364572	0.01032716
AL592156.2	0.039682366	0.02935654	0.010325827	0.8839621	0.3870937	0.0008584868	0.010325827
AC139493.2	0.021952081	0.011630355	0.010321726	1.2674534	0.2190475	0.0005902043	0.010321726
LDLRAD2	0.013401689	0.023722103	-0.010320414	-1.8305986	0.08829865	0.00018280496	0.010320414
PTPRG	0.011899204	0.0015918066	0.010307398	2.6308227	0.015936838	0.0001583111	0.010307398
AL121938.1	0.0021107765	0.01241692	-0.010306143	-1.7705026	0.10650434	0.00016060434	0.010306143
KCNJ15	0.06620823	0.05590551	0.010302719	0.58405477	0.56511873	0.0025841543	0.010302719
WNT5A	0.005002405	0.015304899	-0.010302493	-1.5985935	0.13190982	0.0002312272	0.010302493
TRAV12-2	0.7278344	0.71753776	0.010296643	0.117943056	0.9074124	0.04339096	0.010296643
SHANK2-AS3	0.013468031	0.023761518	-0.010293487	-1.63211	0.119314484	0.0002574975	0.010293487
NHSL1	0.117666535	0.10737512	0.0102914125	0.39366475	0.6976507	0.00442031	0.0102914125
AC003682.1	0.012074674	0.022363532	-0.010288859	-1.6098762	0.12984669	0.00022539073	0.010288859
ARHGAP20	0.011468628	0.021752676	-0.010284048	-1.0553689	0.31617847	0.00039654173	0.010284048
LINC00605	0.02512088	0.014837027	0.010283854	0.9621572	0.34562856	0.0008385518	0.010283854
ABHD6	1.0216067	1.0318866	-0.010279894	-0.15804602	0.87577796	0.029110217	0.010279894
AC092620.2	0.12909375	0.13937283	-0.010279074	-0.33395943	0.74235135	0.005333715	0.010279074
TMEM56-RWDD3	0.01641509	0.006141806	0.010273283	0.82208973	0.42147702	0.0014201731	0.010273283
AC008625.1	0.10362302	0.09334998	0.010273039	0.42344573	0.676685	0.0034928792	0.010273039
AC024361.1	0.053220958	0.063491546	-0.010270588	-0.5786199	0.5700207	0.0018125355	0.010270588
TFAP2A-AS2	0.03999512	0.029725041	0.010270078	0.98681474	0.3349905	0.0007021563	0.010270078
AC124242.1	0.28435135	0.274083	0.01026836	0.2636175	0.79562247	0.007814421	0.01026836
AL356489.3	0.011786357	0.0015191382	0.010267219	1.7807876	0.09265451	0.00033122074	0.010267219
AL034546.1	0.034863725	0.045125563	-0.010261837	-0.7321072	0.47461775	0.0010707201	0.010261837
AC090246.1	0.018447518	0.02870712	-0.010259602	-1.0015967	0.33453685	0.0005215807	0.010259602
AC010976.1	0.14712566	0.15738325	-0.010257587	-0.38266096	0.7060451	0.00434789	0.010257587
NT5DC3	0.99036795	1.0006249	-0.010256946	-0.18822548	0.85232604	0.020412505	0.010256946
AC004918.1	2.0034099	1.9931561	0.010253787	0.10465291	0.9178622	0.05304431	0.010253787
AC090607.4	0.02296492	0.03321535	-0.010250431	-0.90422857	0.37908152	0.0007126913	0.010250431
AP001062.2	0.010248045	0.0	0.010248045	3.6580443	0.0023310955	0.00010119684	0.010248045
AC092119.3	0.29876783	0.3090119	-0.0102440715	-0.3170837	0.7561321	0.0049595935	0.0102440715
SH2D1B	0.04026137	0.05049687	-0.0102355	-0.3802028	0.7078018	0.004411702	0.0102355
TRGV6	0.013247262	0.0030155436	0.010231718	1.8419393	0.078217275	0.00026743067	0.010231718
WDR93	0.058310848	0.048081502	0.010229345	0.7806504	0.4434885	0.0011206612	0.010229345
HOXB-AS3	0.021479245	0.011250911	0.010228334	0.976286	0.34190804	0.0006471031	0.010228334
OR2T8	0.0024273861	0.012653792	-0.010226406	-1.0563313	0.31652057	0.00038288592	0.010226406
LINC02090	0.011718756	0.0014989551	0.0102198	2.5493317	0.01937874	0.00016650597	0.0102198
